account_id,borrower_income,dti_ratio,interest_rate,credit_utilization,delinquencies_6m,current_balance,default_flag,probability_of_default
3190,79713.83,0.118,0.207,0.2793,1,17637.22,1,0.5601037757691046
3191,25046.89,0.3588,0.219,0.5932,1,28814.2,1,0.9413045634100606
3192,76554.32,0.1044,0.1601,0.3362,0,8365.14,1,0.23978836088167196
3193,115607.74,0.2583,0.1095,0.2271,0,32546.57,0,0.160719665177877
3194,30920.65,0.1655,0.081,0.503,0,12155.69,1,0.38603560849318447
3195,69742.65,0.2644,0.1157,0.3759,0,39028.45,1,0.3414280784930734
3196,48450.45,0.1938,0.1526,0.5902,0,21063.51,1,0.5575128297145897
3197,75647.18,0.1531,0.0873,0.766,0,13832.23,1,0.4880872555388948
3198,65478.69,0.0444,0.231,0.6207,0,31712.82,1,0.5322046610058182
3199,48962.83,0.1789,0.2205,0.357,0,27161.23,1,0.4657106175961582
3200,77196.81,0.2419,0.0563,0.4601,0,11877.43,1,0.2820217736310654
3201,110108.7,0.1774,0.1568,0.5782,0,38086.44,1,0.3911647817384624
3202,60227.41,0.081,0.2,0.4296,0,23131.56,0,0.3746916801022364
3203,82993.95,0.1375,0.0966,0.7192,0,11089.79,1,0.43338830355074515
3204,32668.18,0.4416,0.1495,0.2438,1,36847.28,1,0.8035536872010869
3205,41089.09,0.2296,0.1271,0.431,0,10337.38,1,0.4373417962213237
3206,76810.16,0.1871,0.0873,0.6417,1,43721.54,1,0.7133404052733018
3207,102102.9,0.0874,0.1668,0.3041,0,22672.39,0,0.17853147305748315
3208,73890.33,0.3122,0.2388,0.4972,0,34128.89,1,0.6670993316054384
3209,57173.55,0.3247,0.1194,0.731,0,23078.71,1,0.7051358519350629
3210,64982.29,0.3767,0.155,0.4177,1,12502.51,1,0.8107194980693235
3211,33739.81,0.2008,0.1123,0.196,0,35324.56,1,0.24017612654866335
3212,80112.88,0.5113,0.2166,0.6005,0,16574.28,1,0.8271558395262865
3213,87058.33,0.3181,0.2143,0.41,0,32296.71,1,0.5353438890516797
3214,53697.74,0.1492,0.084,0.7401,0,15294.91,1,0.5113690512581607
3215,53248.95,0.1123,0.221,0.4389,0,14644.33,1,0.46074002280267806
3216,71646.96,0.1663,0.0788,0.5917,0,23297.82,0,0.35805692513405557
3217,54082.01,0.1881,0.0681,0.8639,0,37649.57,0,0.6187595565285614
3218,63346.68,0.1268,0.1741,0.3591,0,29545.32,1,0.31566135557936803
3219,117493.04,0.371,0.1233,0.5464,1,7586.75,1,0.7557965289114652
3220,58824.36,0.114,0.1508,0.6818,0,34354.59,0,0.529665553303691
3221,56041.5,0.2357,0.174,0.7535,0,28190.84,1,0.7286253222447896
3222,48811.45,0.3408,0.06,0.4023,0,29942.62,1,0.3887443393556526
3223,83604.8,0.175,0.1057,0.5228,1,19143.13,1,0.6307390551322231
3224,60469.4,0.2185,0.1376,0.7665,0,27246.47,0,0.6638507643776825
3225,48765.67,0.3976,0.1007,0.2724,0,19875.55,1,0.40306285760527544
3226,98032.6,0.0495,0.0593,0.4545,0,8260.23,1,0.13548694264822023
3227,100490.08,0.1207,0.0665,0.9358,0,38777.21,1,0.5010136162067738
3228,49989.41,0.3603,0.2023,0.396,0,32121.07,0,0.6306362670336879
3229,20000.0,0.0275,0.2232,0.5742,1,31817.56,1,0.8256140282246213
3230,90187.84,0.3353,0.0789,0.5144,0,12747.15,1,0.4047775717049771
3231,47884.25,0.5591,0.0974,0.7844,1,31543.86,1,0.9574194199624759
3232,84765.64,0.0411,0.1739,0.5647,0,14281.22,0,0.3466657477418979
3233,20000.0,0.1102,0.2313,0.2552,0,32501.39,1,0.40832321774365143
3234,87314.93,0.386,0.1069,0.6203,0,18341.22,0,0.5897067713408873
3235,34720.7,0.1385,0.2125,0.8127,0,11300.55,1,0.7828150458141685
3236,83269.1,0.1626,0.1461,0.8542,0,41250.57,1,0.6438278972358797
3237,65356.83,0.2977,0.2317,0.6831,0,9186.01,1,0.7828910051993908
3238,41151.51,0.1959,0.0759,0.2775,0,35471.51,1,0.22812104628579855
3239,54824.09,0.1207,0.235,0.5954,0,9071.03,1,0.6133885103234907
3240,82157.96,0.1719,0.1338,0.4659,0,32388.79,0,0.3297604616455358
3241,67647.36,0.0678,0.2311,0.093,0,9415.42,0,0.1789751514099925
3242,79610.32,0.0386,0.1372,0.514,0,25352.98,0,0.26852038599031486
3243,114411.01,0.2282,0.1507,0.119,0,12519.83,1,0.13806396864936127
3244,25893.96,0.1552,0.2029,0.3898,1,39663.26,1,0.7751722542491739
3245,105430.31,0.0516,0.1873,0.6497,1,21059.38,0,0.6939844539882206
3246,67608.9,0.1186,0.1677,0.4332,1,5617.05,0,0.6460472892059015
3247,42530.4,0.096,0.1292,0.4351,0,30126.45,1,0.3236973914649268
3248,31742.16,0.3453,0.2006,0.1344,0,22805.57,0,0.44853728557855504
3249,60271.99,0.0701,0.2302,0.7029,1,39389.57,1,0.8565426622716175
3250,88041.25,0.3165,0.0519,0.5169,0,22325.77,1,0.35290926189451527
3251,61811.27,0.157,0.1617,0.5559,0,21445.62,0,0.4781131159274545
3252,102778.87,0.1924,0.2145,0.2266,1,23163.73,0,0.5429751417353835
3253,28720.61,0.2591,0.1741,0.2139,0,39394.16,1,0.39750453205496133
3254,64697.78,0.1444,0.2022,0.7665,0,28472.9,1,0.6884358307058269
3255,33690.16,0.4366,0.2201,0.3895,1,31774.5,1,0.9108818743699746
3256,74090.8,0.1578,0.1927,0.5439,1,33816.44,1,0.7705893591645973
3257,87172.18,0.2059,0.1862,0.4107,1,42500.62,1,0.687029750715914
3258,54480.96,0.0773,0.2333,0.3898,0,38500.82,0,0.4066118824498383
3259,20000.0,0.284,0.2141,0.3763,0,42091.37,1,0.6358043480930649
3260,69973.7,0.0481,0.2049,0.6918,0,18732.2,1,0.5391497882387818
3261,75918.46,0.1835,0.0664,0.7252,0,13593.6,1,0.4479562385501681
3262,75107.37,0.1562,0.0954,0.3728,0,13135.58,1,0.22134269030390866
3263,95894.55,0.1516,0.1558,0.6178,0,39312.04,1,0.4310241646807408
3264,38223.66,0.2593,0.1848,0.569,0,38223.65,1,0.6726529684630581
3265,82005.4,0.3518,0.1076,0.514,0,31016.46,1,0.48634594263874553
3266,94812.69,0.0112,0.0677,0.2559,1,7517.7,0,0.21299458695256296
3267,20535.31,0.23,0.1091,0.3145,0,17721.93,1,0.366016404813014
3268,72991.3,0.3016,0.1965,0.3075,0,34368.05,0,0.44149397677993474
3269,52395.5,0.0849,0.2167,0.2559,0,14942.75,0,0.2940128394862222
3270,62961.93,0.2119,0.2235,0.9149,0,29962.36,1,0.8437755526072964
3271,73691.91,0.1358,0.122,0.3581,0,26709.65,0,0.23307688745731103
3272,52819.29,0.3656,0.1208,0.257,0,15506.89,0,0.38509268628979665
3273,48107.3,0.138,0.1273,0.7589,0,42373.52,1,0.600509302189983
3274,65853.81,0.2459,0.1214,0.4146,0,15269.56,1,0.3719173187519555
3275,37818.85,0.2125,0.1766,0.2435,0,40791.65,1,0.36232661341270817
3276,37854.37,0.2518,0.1181,0.3613,0,26637.28,0,0.3954200786131079
3277,81984.33,0.2749,0.0539,0.5292,1,8673.12,0,0.645625094220707
3278,36280.15,0.2185,0.1334,0.5744,0,38344.99,1,0.5652786154395708
3279,81657.81,0.2539,0.0926,0.4874,0,36657.28,0,0.35371729122711876
3280,76564.78,0.3267,0.0555,0.2244,2,38238.98,1,0.7525718035617566
3281,21854.83,0.263,0.1395,0.8934,0,30525.94,1,0.8387530182451579
3282,48060.88,0.3569,0.0891,0.5368,0,33464.63,1,0.5613247638158053
3283,94852.74,0.0671,0.136,0.2205,0,41282.32,0,0.11830210526805932
3284,40470.86,0.2658,0.1028,0.7003,0,10107.93,1,0.646719856210136
3285,53389.89,0.1199,0.1647,0.4491,0,8321.51,0,0.38419436019089165
3286,76551.52,0.3276,0.2383,0.5798,1,10003.03,1,0.9038837486873147
3287,84584.76,0.0954,0.154,0.7354,0,39802.87,1,0.4985440478121008
3288,58711.53,0.387,0.1729,0.6882,0,27517.37,1,0.7867973492850919
3289,50062.25,0.2266,0.2247,0.3181,1,12042.61,1,0.7649125760477109
3290,100559.25,0.3956,0.1211,0.3434,1,10668.48,1,0.6705473905375707
3291,108472.49,0.4406,0.0816,0.4661,1,22816.94,1,0.7187327470905853
3292,89471.45,0.1906,0.1037,0.3214,0,37629.36,0,0.20070936370471681
3293,67132.95,0.1811,0.1265,0.5521,0,37207.07,1,0.4264804287219338
3294,44793.36,0.2559,0.1726,0.7142,1,39050.12,1,0.9075539628002635
3295,44238.89,0.2105,0.0509,0.7946,0,35757.79,1,0.5801967111093468
3296,78062.85,0.212,0.2121,0.7157,0,7464.79,0,0.6931616912628028
3297,75459.96,0.3325,0.0645,0.8191,1,33806.68,1,0.8691177796729611
3298,100039.96,0.3476,0.2211,0.637,0,25758.45,1,0.71295279599214
3299,81261.25,0.0788,0.2304,0.5206,0,34056.49,1,0.44356419684619963
3300,27422.99,0.3733,0.2381,0.6281,0,24371.31,1,0.8578768351579673
3301,91298.69,0.0226,0.2038,0.6566,0,24341.56,0,0.433378851670299
3302,40048.48,0.1279,0.077,0.7134,0,10045.39,1,0.4913991704034166
3303,55400.72,0.2527,0.1842,0.3294,0,41209.01,1,0.4362449985549524
3304,71255.01,0.0944,0.0886,0.444,0,19984.87,0,0.22028125487151995
3305,114891.69,0.238,0.2205,0.5241,0,28294.96,1,0.4961279296451854
3306,142747.96,0.3406,0.1102,0.7124,0,13286.25,0,0.49374114297888116
3307,80168.08,0.3765,0.1121,0.5732,0,19755.56,1,0.5690998692306248
3308,60420.08,0.2051,0.2244,0.6785,0,39823.1,1,0.7154283680706839
3309,78362.64,0.2267,0.0525,0.3061,1,13383.97,1,0.43029504451348394
3310,87191.39,0.4587,0.0869,0.6029,0,13244.22,1,0.6095145145832558
3311,56983.31,0.106,0.1302,0.4378,0,15419.96,1,0.304699545416955
3312,109880.28,0.2306,0.1831,0.6141,0,27986.44,1,0.5125273841373584
3313,70751.77,0.1381,0.173,0.6604,1,25827.53,1,0.805210266709038
3314,77443.58,0.2721,0.1772,0.5154,1,12012.88,1,0.8036333695997879
3315,81648.11,0.5482,0.2172,0.4987,0,32678.76,1,0.7958543649029645
3316,75539.67,0.1424,0.073,0.4973,0,41301.6,0,0.2578840913534801
3317,85973.51,0.2961,0.1492,0.6994,0,12953.16,0,0.6410132336060493
3318,49568.67,0.2565,0.1878,0.4265,0,31918.15,0,0.5386458415188471
3319,51042.46,0.1273,0.1709,0.5469,0,28455.38,0,0.484642861572279
3320,37496.14,0.4667,0.1352,0.4173,1,18157.56,1,0.872720079109273
3321,75987.53,0.2756,0.0533,0.2252,0,29713.22,1,0.17048459007750125
3322,84473.41,0.1565,0.0615,0.2964,1,13396.36,1,0.3603839998413209
3323,76444.32,0.2019,0.0726,0.5458,0,38358.19,1,0.3343391317160558
3324,106862.31,0.0802,0.1152,0.1842,0,5888.48,0,0.08838507511049702
3325,64860.1,0.3018,0.0724,0.6839,0,27682.52,0,0.5610378306319463
3326,81718.54,0.3043,0.131,0.504,1,17751.21,1,0.7582291633575597
3327,37707.48,0.2443,0.0839,0.5082,1,40254.43,1,0.7405232792345684
3328,55322.51,0.216,0.198,0.7896,0,24974.65,1,0.7682594269982224
3329,82388.44,0.3146,0.2156,0.6502,0,37099.52,1,0.7241693471726
3330,86227.55,0.4248,0.124,0.503,0,41952.81,0,0.5620986313110042
3331,57650.83,0.3661,0.1472,0.224,1,18373.98,1,0.6907743695642595
3332,63210.02,0.0473,0.2312,0.7077,0,40213.67,1,0.6098494238671073
3333,27053.16,0.0828,0.1517,0.6146,0,34051.16,1,0.5248106122709009
3334,56074.27,0.2121,0.2391,0.4315,0,9326.98,1,0.5704131128384347
3335,87259.58,0.2847,0.077,0.9387,0,9156.8,1,0.6950577158170433
3336,79380.13,0.28,0.2138,0.7368,1,37693.82,1,0.91563870817232
3337,77516.64,0.2335,0.1445,0.3271,0,23732.64,1,0.30676296766064226
3338,66244.34,0.1428,0.0543,0.3093,1,24806.01,1,0.38866617631599437
3339,65176.58,0.2116,0.2347,0.4262,1,40649.86,1,0.8014203242103224
3340,48491.97,0.2082,0.2334,0.5171,0,41152.13,1,0.6419541832376532
3341,82470.71,0.1473,0.1228,0.5665,0,9508.24,1,0.3659772627165912
3342,75524.32,0.0221,0.2313,0.7566,0,19945.93,1,0.5969114014340204
3343,77300.47,0.0915,0.0768,0.8024,0,40809.07,1,0.43911554335279435
3344,51849.13,0.2808,0.1792,0.5961,0,37794.17,1,0.6722858494282363
3345,20000.0,0.1701,0.0865,0.3012,0,33840.35,1,0.27664271208786206
3346,92428.82,0.1683,0.0969,0.4438,0,9078.69,1,0.24225452353925855
3347,53029.06,0.4452,0.1981,0.6735,1,29847.78,1,0.9501095971151479
3348,43430.61,0.2723,0.1217,0.6863,0,28274.06,1,0.6637787197942552
3349,82336.97,0.0913,0.0514,0.7232,0,11686.68,1,0.32703602722934966
3350,55199.68,0.063,0.1287,0.2928,0,35954.35,1,0.189954959688891
3351,91498.41,0.2927,0.0933,0.2547,0,17479.08,0,0.21291888289425842
3352,80425.15,0.1135,0.1798,0.5474,0,29825.03,0,0.4161616312530044
3353,82089.23,0.0597,0.0869,0.4985,0,19473.42,1,0.20869329535946876
3354,30851.11,0.2046,0.21,0.4852,0,8375.81,1,0.6184135166627462
3355,95298.6,0.1729,0.1007,0.3009,0,25991.8,0,0.16918344605822344
3356,71531.26,0.366,0.1247,0.6546,0,17265.73,0,0.6620077995457895
3357,55768.07,0.2627,0.1066,0.512,1,7852.52,1,0.7511246893599529
3358,68584.71,0.2342,0.1723,0.7621,0,12940.36,1,0.7060898799625854
3359,20594.12,0.0722,0.0692,0.4097,0,29754.23,1,0.25092971718131285
3360,75216.32,0.4324,0.1408,0.2464,0,9055.28,0,0.4161135216814915
3361,39265.71,0.3491,0.1135,0.4568,0,8498.65,0,0.5510597274333102
3362,31183.24,0.5509,0.218,0.4944,0,42760.86,1,0.8645985260685441
3363,26941.02,0.3449,0.0639,0.276,0,9300.94,0,0.3521611264091203
3364,92817.21,0.2023,0.2076,0.8263,0,20042.39,1,0.7241754717890363
3365,49268.42,0.1415,0.0819,0.6566,0,10336.44,0,0.4437324540297377
3366,103343.19,0.3131,0.0668,0.4984,1,42570.76,1,0.6270397433143859
3367,51604.96,0.3451,0.0884,0.3503,0,24246.46,1,0.390733923338999
3368,22316.05,0.0497,0.0695,0.3677,0,9444.77,1,0.20929656547853556
3369,37086.89,0.2014,0.149,0.1286,1,35752.66,0,0.5228173812057471
3370,95895.29,0.0472,0.2378,0.7145,0,36231.46,1,0.5482685495713684
3371,61102.55,0.2079,0.0565,0.5917,0,41047.98,1,0.3836078402545766
3372,51292.82,0.3606,0.1376,0.324,1,33226.22,1,0.7515915112957258
3373,69000.46,0.3408,0.1234,0.6901,0,7188.65,1,0.6703936347073682
3374,77544.57,0.0262,0.1145,0.6548,0,27012.46,0,0.32726139830973217
3375,92934.97,0.2499,0.1131,0.8254,0,20361.59,1,0.6247797467249429
3376,101212.48,0.0703,0.2201,0.6778,0,34943.24,0,0.4976587794839585
3377,56005.78,0.1042,0.0536,0.8531,0,28637.16,1,0.5052572993125639
3378,31848.81,0.2586,0.1972,0.8066,0,34008.02,1,0.8370290970462902
3379,54663.37,0.1915,0.0981,0.4652,0,12217.76,0,0.3525329169578212
3380,71507.01,0.092,0.1228,0.5812,0,22482.84,0,0.354133225110295
3381,40906.03,0.2389,0.1298,0.6973,0,22284.17,1,0.6615004852421645
3382,41071.23,0.245,0.1079,0.4355,0,44238.98,1,0.4237358809649468
3383,73594.7,0.0814,0.0678,0.4973,0,5764.41,1,0.2141516123688493
3384,63783.69,0.2565,0.0717,0.697,0,37641.72,1,0.5312043184382912
3385,65819.92,0.2359,0.1066,0.5694,0,8884.47,0,0.46129126444450125
3386,46037.62,0.3491,0.2061,0.2939,1,8215.12,1,0.8135449689699101
3387,59239.98,0.3891,0.0756,0.7919,0,18127.06,1,0.7308241079519008
3388,41894.17,0.2053,0.1911,0.2148,0,33030.68,1,0.34776510935545274
3389,87254.96,0.3102,0.1049,0.3859,2,32137.85,1,0.8583232148489698
3390,90881.23,0.2026,0.2179,0.6673,0,30115.23,1,0.6308414978400565
3391,20000.0,0.186,0.1314,0.822,0,35982.04,1,0.7490332621801324
3392,41762.23,0.3353,0.0826,0.7686,0,14295.12,0,0.7189571453967746
3393,27586.77,0.3509,0.2373,0.4325,0,30353.78,1,0.7446203730745606
3394,48749.4,0.2308,0.0836,0.4255,0,30521.5,1,0.34761631765132034
3395,62914.05,0.3666,0.1578,0.1365,0,31173.42,0,0.32980984885761677
3396,28758.87,0.2268,0.1582,0.6561,1,28778.15,1,0.8856321147554456
3397,41953.5,0.1013,0.1208,0.5995,0,13860.92,0,0.4423142063216496
3398,39901.07,0.2205,0.2308,0.5045,0,41571.96,1,0.658167190270159
3399,70181.68,0.178,0.2103,0.6343,0,44040.19,1,0.6196024420440753
3400,66733.61,0.2778,0.2077,0.4624,0,32567.47,1,0.578424369654201
3401,46956.56,0.1608,0.2351,0.2727,2,22763.19,1,0.8942453124157841
3402,69420.52,0.268,0.1369,0.3751,0,26487.63,0,0.3770901803101781
3403,51333.0,0.2137,0.0685,0.7956,0,9334.86,1,0.5954897257156662
3404,58208.62,0.2856,0.1954,0.2978,1,19535.84,1,0.7425522715532964
3405,106836.3,0.1947,0.1224,0.5698,0,44045.37,1,0.3538264193016258
3406,98511.53,0.0119,0.0862,0.3917,0,26908.89,0,0.11673151610937296
3407,32510.47,0.1901,0.1418,0.5362,0,27425.1,1,0.5311905472135673
3408,85743.31,0.1562,0.2259,0.7515,0,43159.19,1,0.6770925392039024
3409,85284.91,0.5579,0.0826,0.4522,0,40454.17,1,0.5779106310227441
3410,36293.42,0.4029,0.2113,0.5692,0,27748.66,1,0.810220652849197
3411,85469.44,0.1844,0.1295,0.5853,0,15759.63,1,0.4171232494904624
3412,103448.3,0.261,0.076,0.5539,0,9677.26,1,0.3356921197255328
3413,36936.38,0.105,0.2112,0.4903,0,39546.06,1,0.5191678152335195
3414,42062.43,0.1598,0.2342,0.3314,1,41803.66,1,0.7531101858345036
3415,90441.54,0.1989,0.1053,0.4086,0,24771.4,1,0.2562288659075801
3416,71787.38,0.5413,0.1077,0.6009,0,8781.94,1,0.7379500044921445
3417,78786.91,0.0884,0.1242,0.1067,2,29248.99,1,0.5685303364108809
3418,73514.73,0.3375,0.2047,0.3415,0,19698.46,1,0.5147399476357871
3419,74767.4,0.303,0.052,0.4441,0,11314.43,0,0.3178479119470855
3420,31838.2,0.1252,0.0926,0.2452,0,41765.74,0,0.20006902586173791
3421,91182.94,0.3981,0.1841,0.4313,1,14577.96,1,0.8200886227474395
3422,94239.75,0.3049,0.1271,0.3882,1,33446.46,1,0.6502086249783108
3423,59265.23,0.3186,0.1128,0.3757,0,22175.11,1,0.40790550047567525
3424,63913.08,0.2675,0.2157,0.7239,1,38116.83,1,0.9212413583324505
3425,26722.31,0.2879,0.2243,0.4307,1,33033.4,1,0.8808075062305936
3426,77856.37,0.1454,0.2301,0.7808,0,9926.4,0,0.7110460401639698
3427,79301.44,0.3394,0.1018,0.7558,0,22984.47,1,0.6625352661510948
3428,63445.22,0.3652,0.2234,0.3197,0,15391.54,1,0.5778254232664203
3429,93108.83,0.1516,0.19,0.5349,0,33543.38,0,0.42726670711656206
3430,56648.07,0.3271,0.0793,0.2787,1,26787.55,1,0.5973656666922162
3431,79115.15,0.1632,0.166,0.4285,1,18607.25,1,0.6523067221206189
3432,39508.39,0.2266,0.055,0.4099,1,18178.41,0,0.6112590763477457
3433,64411.2,0.1274,0.1846,0.6764,0,9579.48,1,0.5797140895665102
3434,60641.14,0.1197,0.1894,0.7352,0,13552.87,1,0.6348634422560043
3435,70632.7,0.176,0.2,0.5721,1,33538.65,1,0.8105612717864015
3436,55761.83,0.2207,0.0828,0.4704,1,29396.18,1,0.6579553708566357
3437,61713.19,0.1106,0.1694,0.6356,0,19223.84,1,0.5128006130773562
3438,85651.18,0.2742,0.084,0.7686,0,38444.62,0,0.5726938506840776
3439,54080.89,0.1006,0.2299,0.4014,0,24376.51,0,0.43240519060191007
3440,24835.57,0.2452,0.1783,0.6388,0,36777.37,0,0.7275663765381247
3441,108739.6,0.2913,0.0681,0.5834,0,36247.21,1,0.3594783066279594
3442,99536.35,0.1732,0.0855,0.4857,0,38919.96,1,0.2440232595490962
3443,32693.43,0.3785,0.1761,0.5313,0,38990.87,1,0.7384418585980137
3444,82242.7,0.2245,0.1406,0.1517,0,32162.5,0,0.18357948384767975
3445,52425.63,0.2244,0.1899,0.6264,0,34976.94,1,0.6620688352959392
3446,71587.18,0.307,0.1033,0.4866,2,36076.29,1,0.9054814284911347
3447,72355.6,0.2706,0.175,0.1583,0,11766.38,0,0.2741647687409662
3448,59139.8,0.2269,0.0836,0.3928,0,17009.79,0,0.299031821905489
3449,45405.86,0.068,0.1533,0.3592,0,9169.59,0,0.27764540966277473
3450,47736.47,0.2535,0.232,0.5093,0,12574.85,1,0.6737963359709721
3451,42095.2,0.0449,0.1694,0.1217,0,36131.49,0,0.1575470237393196
3452,44204.44,0.1291,0.0595,0.8294,0,42884.42,1,0.5476036712898851
3453,63320.54,0.0889,0.2379,0.7419,0,31945.42,1,0.6806384684254407
3454,47106.0,0.2662,0.0798,0.7806,0,40441.91,1,0.6570105999699826
3455,82051.3,0.1631,0.1864,0.5103,0,17719.07,1,0.43870767733841004
3456,102181.15,0.2426,0.1512,0.1628,1,38831.82,0,0.4344557850053719
3457,50498.67,0.0971,0.1059,0.3885,0,18551.44,1,0.24651871523566976
3458,70985.11,0.1378,0.0837,0.8233,0,40766.67,1,0.5258418526551607
3459,77492.13,0.0999,0.0838,0.3645,0,36921.83,1,0.16864531975957198
3460,76800.06,0.4637,0.2131,0.4343,0,44343.89,1,0.7017626978253524
3461,66898.88,0.1216,0.2159,0.5687,0,38090.91,1,0.5332336995258584
3462,83567.06,0.1314,0.1384,0.5367,0,20928.39,0,0.3514279866702969
3463,77056.22,0.3927,0.0697,0.7543,0,9403.19,0,0.6630170119614762
3464,34058.44,0.2549,0.218,0.8552,0,39970.92,1,0.8696274591644668
3465,86728.9,0.2715,0.1425,0.6377,0,27847.64,0,0.5585044743098861
3466,87182.27,0.1393,0.1334,0.6431,1,39325.66,1,0.719826775741545
3467,45917.85,0.2697,0.1274,0.4888,1,20485.16,0,0.78407716066306
3468,65948.45,0.1596,0.1194,0.2872,0,6157.97,0,0.21839527932864827
3469,82083.22,0.2654,0.1499,0.6401,0,7096.66,1,0.57803308472139
3470,59767.15,0.3217,0.1649,0.2887,0,31819.94,1,0.42489303498567754
3471,91824.45,0.1892,0.1386,0.3763,1,9578.5,1,0.5621401623921771
3472,124096.81,0.4265,0.2204,0.6055,0,34818.48,0,0.703103537820701
3473,45350.35,0.2947,0.1104,0.4742,0,21777.7,1,0.4947107653220608
3474,30473.88,0.1984,0.1599,0.8095,1,27524.32,1,0.9194800676046614
3475,72595.46,0.5336,0.107,0.3927,1,37048.54,1,0.8270213715953385
3476,83039.06,0.0604,0.1931,0.4933,1,15122.86,1,0.6454373645538561
3477,59228.34,0.1279,0.0694,0.4284,0,21516.1,0,0.2313995518086205
3478,101331.52,0.2853,0.0859,0.5916,0,34182.29,1,0.40549567979290874
3479,31534.86,0.2427,0.2022,0.4396,0,41737.11,0,0.6029484172556988
3480,82322.97,0.021,0.0848,0.8557,0,16611.99,1,0.4183061742426292
3481,49853.48,0.1962,0.1689,0.6248,0,29908.92,1,0.6100484007372992
3482,107984.45,0.3034,0.2343,0.1428,1,43048.56,1,0.597294353427007
3483,114812.88,0.2137,0.1493,0.6175,0,30954.09,1,0.43172585265743424
3484,45833.59,0.3955,0.0856,0.5018,0,40711.56,0,0.5682898196693263
3485,51261.07,0.1459,0.1109,0.2969,0,42589.19,0,0.23007732131458922
3486,86489.7,0.4433,0.2065,0.1543,0,42173.7,1,0.43268580486680536
3487,55321.73,0.1765,0.1168,0.228,1,35339.08,1,0.4825696098594907
3488,63864.72,0.3217,0.1875,0.0625,0,27083.82,0,0.2830909219788906
3489,65634.71,0.1461,0.1977,0.1901,0,8870.11,0,0.24644832333349004
3490,20000.0,0.5521,0.1452,0.3898,0,13908.25,1,0.7581173284937975
3491,64654.06,0.1548,0.1988,0.3602,0,15230.69,1,0.37421073952827316
3492,47756.81,0.3843,0.1102,0.7519,0,6330.38,1,0.7672400672007329
3493,52671.93,0.2123,0.1481,0.1912,0,9076.94,1,0.255239386634564
3494,101090.8,0.5154,0.1804,0.4733,0,16790.27,1,0.6728493958001943
3495,33587.33,0.1143,0.0819,0.5619,1,8629.64,1,0.6826042390278556
3496,85330.13,0.3073,0.102,0.4352,0,11781.4,1,0.36657477516695225
3497,58025.93,0.5044,0.1739,0.2844,0,7176.7,1,0.6085838989490062
3498,58006.0,0.229,0.1745,0.2596,0,21661.31,1,0.3402645018652305
3499,84759.3,0.2477,0.1437,0.4277,0,37853.09,1,0.3750599313752922
3500,73501.28,0.1858,0.2012,0.3955,0,37489.75,1,0.41243573532299
3501,79265.32,0.0291,0.1416,0.3609,0,41195.62,0,0.18187821160543022
3502,89204.62,0.0662,0.2175,0.2826,0,34823.98,0,0.22929384445994772
3503,56717.29,0.3406,0.1898,0.3309,0,14777.68,0,0.5251400653889234
3504,49694.08,0.1705,0.1098,0.4298,0,33095.6,1,0.33732341538133626
3505,37871.24,0.126,0.1251,0.2569,0,35152.88,0,0.23373490460651933
3506,44364.74,0.6667,0.1769,0.6435,0,26724.3,1,0.9144734615643798
3507,138727.36,0.0855,0.2199,0.3965,0,37280.42,0,0.22509968470606326
3508,96116.99,0.1627,0.084,0.6065,1,7850.63,1,0.6214730838993039
3509,31223.14,0.0184,0.1478,0.8401,1,28791.22,1,0.8552035845400162
3510,31938.55,0.0839,0.0726,0.4432,0,24195.74,0,0.26329880286769386
3511,77046.65,0.3198,0.1031,0.6159,1,37208.47,1,0.8061577100939108
3512,78681.62,0.1988,0.1803,0.5964,0,10118.42,1,0.5397803003807949
3513,78722.1,0.3038,0.0648,0.6083,0,13504.96,1,0.45532501518392837
3514,58626.11,0.4193,0.1758,0.4489,0,27347.68,1,0.660770867423148
3515,61863.64,0.1603,0.2212,0.4044,1,42888.21,1,0.7456173765582338
3516,73196.99,0.0783,0.2342,0.4766,0,8328.0,0,0.43339904805196106
3517,67147.33,0.2219,0.0912,0.1846,1,34735.08,1,0.4188503673663832
3518,20000.0,0.2557,0.1923,0.5339,0,13215.97,1,0.6942435692637399
3519,59255.01,0.2726,0.226,0.7094,1,9217.95,1,0.9272414017388554
3520,43714.84,0.574,0.0674,0.5615,0,20790.64,1,0.737784813538482
3521,69380.29,0.5473,0.1287,0.4189,0,28322.11,1,0.6520396829726632
3522,139631.48,0.2252,0.2247,0.2977,0,38080.72,1,0.26619167660577187
3523,74187.04,0.1651,0.0885,0.4878,0,30387.67,0,0.29173362863454294
3524,57161.76,0.1195,0.2274,0.376,0,24666.69,0,0.417999209507756
3525,88045.04,0.3813,0.1502,0.7687,0,16426.69,1,0.7520656205599356
3526,77067.2,0.1249,0.069,0.5899,0,16702.12,1,0.29690165206833885
3527,75502.36,0.3342,0.1355,0.455,0,35823.07,1,0.4841534394555427
3528,80171.26,0.2721,0.112,0.3809,0,9562.39,1,0.3233890071030233
3529,116413.59,0.1497,0.1036,0.1959,0,10858.95,0,0.09916194946714756
3530,36727.79,0.2407,0.1529,0.3802,0,33789.46,1,0.4596218092132507
3531,76840.8,0.2003,0.1419,0.2686,0,43441.68,1,0.24225196205247956
3532,41840.47,0.1502,0.1416,0.6604,0,9809.37,0,0.5716168516614017
